Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
indifference	-0.92	-1	-1	0.75	12	-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-2,0
hyperventilating	-0.92	-1	-1	0.416666666666667	12	0,-2,0,-2,0,-1,-1,-1,0,-2,-1,-1
affronted	-0.92	-1	-1	0.416666666666667	12	0,0,-1,-1,0,0,-1,-2,-2,-1,-2,-1
underfeed	-0.92	-1	0	0.5	12	-2,0,0,0,0,-1,0,-2,-2,-2,0,-2
incongruently	-0.92	-1	-1	0.75	12	-1,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-1
awfully	-0.92	-1	0	0.416666666666667	12	0,0,-2,0,-2,0,0,-1,-2,-2,-1,-1
pickoff	-0.92	-1	0	0.416666666666667	12	0,-2,0,0,-2,-2,-2,-1,0,-1,-1,0
germy	-0.92	-1	0	0.5	12	0,0,-1,0,0,0,0,-2,-2,-2,-2,-2
unrepeatable	-0.92	-1	-2	0.333333333333333	12	-1,-2,-2,-1,-2,-1,0,0,0,-1,-2,1
brushfire	-0.92	-1	0	0.416666666666667	12	0,-1,0,-2,0,0,0,-2,-2,-1,-1,-2
tor	-0.92	-1	0	0.5	12	-2,-2,-2,-2,-2,-1,0,0,0,0,0,0
beaconless	-0.92	-1	0	0.416666666666667	12	-2,-2,-1,-2,-1,-1,-2,0,0,0,0,0
saggy	-0.92	-1	0	0.5	12	0,-1,0,0,0,0,0,-2,-2,-2,-2,-2
lethargically	-0.92	-1	0	0.416666666666667	12	0,0,0,0,-2,0,-2,-1,-2,-2,-1,-1
gaff	-0.92	-1	-1	0.75	12	-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-2
forgot	-0.92	-1	-1	0.916666666666667	12	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
unappeasably	-0.92	-1	0	0.5	12	-2,0,0,0,0,0,0,-2,-2,-1,-2,-2
catastrophist	-0.92	-1	-1	0.583333333333333	12	-1,-1,-1,-1,-1,-1,-1,0,-2,-2,0,0
unconsidered	-0.92	-1	-1	0.916666666666667	12	-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1
anxiously	-0.92	-1	-1	0.75	12	-1,-1,-1,-1,-1,-1,-1,-2,0,-1,-1,0
morosely	-0.92	-1	-1	0.75	12	-1,0,0,-1,-1,-1,-1,-1,-2,-1,-1,-1
discomfort	-0.92	-1	-1	0.75	12	-1,0,-1,-1,0,-1,-1,-1,-1,-2,-1,-1
slip up	-0.92	-1	-1	0.916666666666667	12	-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
prissy	-0.92	-1	-1	0.916666666666667	12	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
icky	-0.92	-1	-1	0.416666666666667	12	-1,0,0,-1,0,-2,-1,0,-1,-2,-2,-1
frigidly	-0.92	-1	0	0.416666666666667	12	0,-1,0,-2,0,0,0,-2,-1,-2,-1,-2
pouting	-0.92	-1	-1	0.916666666666667	12	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
craver	-1.00	-1	-1	0.6	10	-2,-1,-1,0,-1,-1,-2,-1,-1,0
uranium	-1.00	-1	-2	0.5	10	-2,-2,-2,-2,-2,0,0,0,0,0
roughish	-1.00	-1	-1	0.833333333333333	12	-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2
victimized	-1.00	-1	-1	0.555555555555556	9	-1,-1,-1,-1,0,-1,-2,-2,0
bloater	-1.00	-1	-2	0.333333333333333	9	-1,-2,-2,0,-1,-2,0,0,-1
innumeracy	-1.00	-1	-1	0.636363636363636	11	-1,-1,0,-1,-1,-1,-1,-1,-2,0,-2
cranky	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,-1,-2,0,-1
leper	-1.00	-1	-1	1	8	-1,-1,-1,-1,-1,-1,-1,-1
disaffirmation	-1.00	-1	-1	0.454545454545455	11	-2,-2,-2,-1,-1,0,-1,-1,0,0,-1
flimsiness	-1.00	-1	-1	0.8	10	-1,-1,-1,-1,-1,-1,-1,-2,-1,0
stupor	-1.00	-1	0	0.444444444444444	9	0,0,0,-2,-2,-1,0,-2,-2
off with	-1.00	-1	0	0.454545454545455	11	-2,-1,-2,-2,0,0,0,0,-2,0,-2
unwilling	-1.00	-1	-1	0.846153846153846	13	-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-1,-1
stymie	-1.00	-1	0	0.416666666666667	12	-2,0,-2,0,0,0,0,-2,-2,-2,-1,-1
arrested development	-1.00	-1	-1	0.777777777777778	9	-1,-1,-1,-1,-1,-1,-2,-1,0
barroom	-1.00	-1	-1	0.636363636363636	11	-1,-1,-1,-1,-1,-1,-2,0,-1,0,-2
toss out	-1.00	-1	-1	0.6	10	-1,-1,-2,-1,0,-1,-1,-1,0,-2
lamely	-1.00	-1	-1	0.777777777777778	9	-1,-1,0,-1,-1,-1,-1,-2,-1
dispensable	-1.00	-1	-1	0.6	10	-1,-1,-1,-2,-1,0,0,-1,-1,-2
puffing	-1.00	-1	-1	0.4	10	-1,-1,-2,-2,-1,0,-1,0,-2,0
werewolves	-1.00	-1	-2	0.4	10	-2,0,-2,0,-2,0,-2,0,-1,-1
stumble	-1.00	-1	-1	0.8	10	-1,-1,-1,-1,-1,-1,0,-1,-2,-1
down side	-1.00	-1	-1	0.454545454545455	11	0,-1,-1,-2,-2,-1,0,-2,-1,0,-1
unreadily	-1.00	-1	0	0.4	10	-2,-2,0,0,-2,0,0,-2,-1,-1
weakened	-1.00	-1	-1	0.6	10	-1,-1,-1,-1,-1,-1,0,0,-2,-2
misjudgment	-1.00	-1	-1	0.833333333333333	12	-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-1
replicant	-1.00	-1	-2	0.454545454545455	11	-2,-2,-1,-2,0,-2,0,-2,0,0,0
vague	-1.00	-1	-1	0.777777777777778	9	-1,-1,-1,-1,-1,-1,-1,-2,0
grouchiness	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
indecision	-1.00	-1	-1	1	9	-1,-1,-1,-1,-1,-1,-1,-1,-1
slouch	-1.00	-1	-1	1	11	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gamester	-1.00	-1	-1	0.5	8	-2,0,-1,-1,-1,0,-1,-2
melodrama	-1.00	-1	-1	0.636363636363636	11	-1,-1,-1,-1,-1,-2,-1,-1,-2,0,0
obsessing	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
overtired	-1.00	-1	-1	0.636363636363636	11	-1,-1,0,-1,-1,0,-2,-1,-1,-2,-1
uneven	-1.00	-1	-1	0.8	10	-1,-1,-1,-1,-1,-1,-1,-1,0,-2
contradictory	-1.00	-1	-1	0.5	12	-2,-1,-2,-1,-1,-1,-1,0,-2,0,-1,0
repercussion	-1.00	-1	-1	0.8	10	-1,-1,-1,-2,-1,-1,-1,-1,0,-1
downturn	-1.00	-1	0	0.454545454545455	11	0,0,-2,0,0,0,-1,-2,-2,-2,-2
nitpick	-1.00	-1	-1	0.777777777777778	9	-1,-1,-1,-1,-1,-1,-1,-2,0
fistfight	-1.00	-1	-1	0.818181818181818	11	-1,-2,0,-1,-1,-1,-1,-1,-1,-1,-1
unimaginative	-1.00	-1	0	0.333333333333333	12	-2,0,0,-1,0,-2,0,-1,-2,-1,-1,-2
dangle	-1.00	-1	-2	0.363636363636364	11	-2,-2,0,-1,-2,-1,0,0,-1,-2,0
borer	-1.00	-1	-1	0.555555555555556	9	-1,-1,-2,-1,-1,-2,-1,0,0
deactivator	-1.00	-1	-1	0.4	10	0,0,-1,-1,-1,-2,-2,0,-2,-1
hovel	-1.00	-1	-1	0.777777777777778	9	-1,-1,-1,-1,-1,-1,-2,-1,0
gypsy	-1.00	-1	-1	0.8	10	-2,-1,-1,-1,-1,-1,-1,-1,0,-1
burnout	-1.00	-1	-1	0.4	10	0,-1,-1,-2,0,0,-2,-1,-2,-1
human error	-1.00	-1	-1	0.636363636363636	11	-1,-1,-1,-1,-1,-1,-1,-2,0,-2,0
incapable	-1.00	-1	0	0.363636363636364	11	-2,0,-1,0,0,-2,0,-1,-2,-2,-1
cherry bomb	-1.00	-1	-1	0.6	10	-1,-1,-1,-1,-1,-1,-2,0,-2,0
premature	-1.00	-1	-2	0.333333333333333	12	0,-1,-1,0,-1,-1,0,-2,0,-2,-2,-2
binge eating	-1.00	-1	-1	1	11	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
frustrates	-1.00	-1	-1	0.6	10	-1,-1,0,-1,-2,-1,0,-1,-2,-1
fob	-1.00	-1	-2	0.333333333333333	12	-2,-2,-1,-1,-2,-1,-1,0,0,-2,0,0
plead guilty	-1.00	-1	-2	0.4	10	-1,-1,-2,-2,-1,-2,0,0,1,-2
disclaim	-1.00	-1	-1	0.6	10	-1,-1,-1,-1,-1,0,-1,-2,-2,0
sore thumb	-1.00	-1	0	0.333333333333333	12	0,-2,-1,-1,-1,0,0,-2,0,-1,-2,-2
unflattering	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,0
idiotically	-1.00	-1	-1	0.777777777777778	9	-1,-1,-1,-1,-1,-1,-1,-2,0
fumigant	-1.00	-1	-2	0.375	8	0,-2,-2,-2,0,-1,-1,0
ulcer	-1.00	-1	0	0.444444444444444	9	0,-2,0,0,0,-1,-2,-2,-2
uneasily	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ragamuffin	-1.00	-1	-2	0.333333333333333	12	-1,0,-2,0,0,-2,-1,-2,-1,-2,-1,0
inaccessibly	-1.00	-1	-1	0.454545454545455	11	-1,0,0,-2,0,-2,-2,-1,-1,-1,-1
clumsiness	-1.00	-1	-1	0.4	10	-1,0,0,-1,0,-2,-2,-1,-2,-1
off label	-1.00	-1	-1	0.833333333333333	12	-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-1
choke	-1.00	-1	0	0.5	10	0,0,0,0,0,-2,-2,-2,-2,-2
silenced	-1.00	-1	-1	0.5	8	0,-1,-1,-2,0,-1,-2,-1
weaponry	-1.00	-1	-1	0.6	10	-1,-1,0,-1,-1,-1,-1,-2,0,-2
flippant	-1.00	-1	-1	0.545454545454545	11	-1,-2,-1,-1,-1,-1,-1,-2,-2,1,0
unconfident	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
homoeopathy	-1.00	-1	-1	1	3	-1,-1,-1
cold war	-1.00	-1	0	0.4	10	-1,-1,-2,0,0,0,-2,0,-2,-2
kick up	-1.00	-1	-1	0.555555555555556	9	-1,0,-1,0,-1,-1,-1,-2,-2
bumbler	-1.00	-1	-1	0.636363636363636	11	-1,-1,-1,-1,-1,-1,-1,0,-2,0,-2
stridently	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
short on	-1.00	-1	-1	0.833333333333333	12	-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,0
wavering	-1.00	-1	-1	0.8	10	-1,-1,-1,0,-1,-1,-1,-1,-1,-2
liable	-1.00	-1	-2	0.416666666666667	12	-2,-2,-1,-2,-1,-2,-2,0,0,0,0,0
forgetfulness	-1.00	-1	-1	1	11	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
off balance	-1.00	-1	-1	0.833333333333333	12	-1,-1,-1,-1,-1,-1,-2,-1,-1,0,-1,-1
leaderless	-1.00	-1	-1	0.636363636363636	11	-1,-2,-1,-1,-1,-1,-1,0,0,-2,-1
unappetizing	-1.00	-1	-1	0.454545454545455	11	-1,-1,0,-1,-1,0,0,-2,-2,-2,-1
irritant	-1.00	-1	-1	1	9	-1,-1,-1,-1,-1,-1,-1,-1,-1
weedy	-1.00	-1	-1	0.4	10	-2,-1,-1,-1,0,0,-1,-2,-2,0
coldness	-1.00	-1	-1	0.5	8	-1,-1,-1,-2,-2,0,-1,0
frat	-1.00	-1	-1	0.555555555555556	9	-1,-1,-1,-1,-1,-2,-2,0,0
wing it	-1.00	-1	-1	0.5	12	-1,-1,-1,-1,-1,0,0,-2,-1,-2,-2,0
nowork	-1.00	-1	0	0.5	8	-2,0,-2,-2,0,0,0,-2
absurd	-1.00	-1	0	0.5	10	0,-2,-2,0,0,0,0,-2,-2,-2
incredulousness	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2
unheeded	-1.00	-1	-1	0.6	10	-1,-1,0,-2,-1,-2,-1,0,-1,-1
babbler	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mistaken	-1.00	-1	-1	1	12	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
double trouble	-1.00	-1	-2	0.416666666666667	12	-2,-2,0,0,0,0,-2,-2,-2,0,-1,-1
spidery	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,-1,-2,0,-1
roofless	-1.00	-1	0	0.363636363636364	11	-2,-1,0,0,0,-2,0,-1,-1,-2,-2
rebelliousness	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dispossession	-1.00	-1	0	0.5	8	-2,-2,0,-2,0,0,0,-2
huff	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,-2,0,-1,-1
croak	-1.00	-1	-1	0.4	10	0,-2,-2,-1,0,-2,-1,-1,-1,0
lemming	-1.00	-1	-2	0.4	10	-1,-2,0,-1,0,-2,-2,0,-2,0
streptococcus	-1.00	-1	-2	0.5	10	-2,0,-2,-2,0,-2,-2,0,0,0
parsimoniously	-1.00	-1	-1	1	3	-1,-1,-1
eerie	-1.00	-1	-1	0.4	10	-1,-1,-2,0,-1,0,0,-1,-2,-2
rivalry	-1.00	-1	-1	1	9	-1,-1,-1,-1,-1,-1,-1,-1,-1
dunghill	-1.00	-1	-1	1	8	-1,-1,-1,-1,-1,-1,-1,-1
avenging	-1.00	-1	-1	0.5	12	-1,-1,-2,-2,-1,-1,-2,0,-1,0,-1,0
play around	-1.00	-1	-1	0.636363636363636	11	0,-1,0,-1,-1,-1,-2,-1,-1,-2,-1
snicker	-1.00	-1	-1	0.833333333333333	12	-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,0
imperfectness	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
spasticity	-1.00	-1	-1	0.4	10	-2,-1,0,0,-2,-1,0,-2,-1,-1
decry	-1.00	-1	-1	1	9	-1,-1,-1,-1,-1,-1,-1,-1,-1
sleep deprivation	-1.00	-1	-1	0.777777777777778	9	-1,-1,-1,0,-1,-1,-1,-1,-2
surcharge	-1.00	-1	-1	0.75	8	-2,-1,-1,-1,0,-1,-1,-1
grunter	-1.00	-1	0	0.416666666666667	12	0,-1,-2,0,-2,-1,0,0,0,-2,-2,-2
womanish	-1.00	-1	0	0.333333333333333	9	-1,-1,-2,0,0,0,-2,-2,-1
transiency	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,0,-2,-1,-1
gunning	-1.00	-1	-1	0.636363636363636	11	-2,-1,-1,-1,-1,-2,-1,-1,0,-1,0
hypnotizer	-1.00	-1	-1	0.6	10	-1,-1,-1,-1,-1,-1,-2,-2,0,0
untidily	-1.00	-1	-1	1	12	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
weird out	-1.00	-1	-2	0.444444444444444	9	0,0,-2,0,-2,-2,-2,-1,0
stupid	-1.00	-1	0	0.444444444444444	9	0,-1,0,-2,0,-2,-2,0,-2
sheepish	-1.00	-1	-1	1	7	-1,-1,-1,-1,-1,-1,-1
immature	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-2,-1,-1,0,-1
misshapenness	-1.00	-1	-1	0.6	10	-1,-1,-1,-1,-1,-1,0,-2,-2,0
decamp	-1.00	-1	-1	0.555555555555556	9	-1,0,-1,-1,-2,-1,-2,-1,0
hobo	-1.00	-1	-1	0.6	10	-1,0,-1,-1,-1,0,-2,-1,-2,-1
dismiss	-1.00	-1	-1	0.454545454545455	11	0,0,-2,-1,-1,0,-2,-1,-1,-1,-2
satyr	-1.00	-1	-1	0.636363636363636	11	-1,-1,-1,-1,-1,-1,-1,0,-2,0,-2
mislocate	-1.00	-1	-1	0.454545454545455	11	0,0,-1,-2,0,-1,-1,-1,-2,-2,-1
flakily	-1.00	-1	-1	0.777777777777778	9	-1,-1,-1,-1,-1,-1,-2,-1,0
imprecision	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fidgetiness	-1.00	-1	-1	1	9	-1,-1,-1,-1,-1,-1,-1,-1,-1
hysterically	-1.00	-1	-2	0.363636363636364	11	0,0,-2,-2,-2,-1,-1,-2,0,-1,0
audacity	-1.00	-1	-1	1	7	-1,-1,-1,-1,-1,-1,-1
electroconvulsive	-1.00	-1	-1	0.75	8	-1,-1,-1,-1,-2,-1,-1,0
inadvisable	-1.00	-1	-1	1	11	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
squeamishly	-1.00	-1	0	0.416666666666667	12	0,-2,0,0,-2,0,0,-2,-2,-1,-2,-1
unstructured	-1.00	-1	-1	0.818181818181818	11	-1,0,-1,-1,-2,-1,-1,-1,-1,-1,-1
conquest	-1.00	-1	-1	0.444444444444444	9	-2,-1,0,-2,-1,-2,1,-1,-1
regret	-1.00	-1	-1	0.833333333333333	12	-1,-1,-1,-1,-1,-1,-1,-2,-1,0,-1,-1
bullishly	-1.00	-1	-1	0.6	10	-1,0,-1,-1,-1,0,-2,-2,-1,-1
inopportunely	-1.00	-1	-1	0.6	10	0,-2,-1,0,-1,-1,-1,-2,-1,-1
rupture	-1.00	-1	-2	0.375	8	-2,-2,0,0,-2,0,-1,-1
absurdity	-1.00	-1	-1	0.428571428571429	7	-2,-1,-2,-1,-1,0,0
unsubtle	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0
ghost writer	-1.00	-1	-1	0.5	8	-1,-1,-1,-2,-1,-2,0,0
unskillful	-1.00	-1	0	0.333333333333333	12	-2,-2,0,0,-1,0,0,-1,-1,-1,-2,-2
scavenge	-1.00	-1	-1	1	9	-1,-1,-1,-1,-1,-1,-1,-1,-1
inharmoniously	-1.00	-1	-1	0.636363636363636	11	-1,-1,-1,-1,-1,-1,-2,0,-2,-1,0
thickskulled	-1.00	-1	-1	1	8	-1,-1,-1,-1,-1,-1,-1,-1
untended	-1.00	-1	-1	0.8	10	-2,-1,-1,-1,-1,-1,-1,-1,0,-1
disposability	-1.00	-1	-1	0.666666666666667	12	-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-2
rationalize	-1.00	-1	-1	0.777777777777778	9	-1,-1,-1,-1,-1,-2,-1,0,-1
mixed up	-1.00	-1	-1	0.5	12	-1,-1,-2,-1,-2,-1,-1,0,-1,0,-2,0
taker	-1.00	-1	-1	0.6	10	-1,-2,-1,-1,-1,-1,-1,-2,0,0
mind reader	-1.00	-1	-1	0.6	10	-2,-1,-1,-2,-1,-1,-1,0,-1,0
contrariness	-1.00	-1	-1	0.6	10	-1,-2,-1,-2,-1,0,-1,-1,-1,0
black box	-1.00	-1	0	0.5	10	0,-2,-2,-2,-2,0,0,0,0,-2
heartburn	-1.00	-1	-2	0.333333333333333	12	-1,0,-2,0,-2,0,-1,-1,-2,-1,-2,0
nonsystematic	-1.00	-1	-1	1	9	-1,-1,-1,-1,-1,-1,-1,-1,-1
pokes	-1.00	-1	-1	0.636363636363636	11	-1,-1,-1,-1,-1,0,0,-2,-2,-1,-1
roach	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-1
indigence	-1.00	-1	-1	0.8	10	-1,-1,-1,-1,-1,-1,-1,-1,0,-2
fearsomely	-1.00	-1	-1	1	7	-1,-1,-1,-1,-1,-1,-1
disembodiment	-1.00	-1	-2	0.363636363636364	11	-2,0,-2,-1,-2,-1,-2,0,0,0,-1
pulverize	-1.00	-1	0	0.444444444444444	9	-2,0,0,-2,-2,0,0,-1,-2
nebulously	-1.00	-1	0	0.416666666666667	12	-1,0,0,0,0,0,-2,-2,-1,-2,-2,-2
misplacement	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1
flaccid	-1.00	-1	0	0.5	10	0,-2,0,0,0,0,-2,-2,-2,-2
starer	-1.00	-1	-2	0.363636363636364	11	0,-2,-2,-2,0,-2,0,-1,-1,-1,0
misfire	-1.00	-1	-1	0.4	10	0,0,-1,-1,-1,0,-2,-2,-2,-1
unnaturalness	-1.00	-1	-1	0.8	10	-1,-1,-1,-1,-1,-1,-1,0,-2,-1
mental illness	-1.00	-1	-1	0.777777777777778	9	-1,-1,-1,-1,-1,-1,-2,0,-1
bad time	-1.00	-1	0	0.4	10	-2,-2,0,-1,0,0,0,-2,-2,-1
aggrieved	-1.00	-1	-1	1	9	-1,-1,-1,-1,-1,-1,-1,-1,-1
unofficial	-1.00	-1	-1	0.666666666666667	12	-1,-2,-1,-2,-1,-1,-1,0,-1,0,-1,-1
unfunded	-1.00	-1	-1	0.6	10	-1,-1,-1,0,0,-2,-1,-1,-2,-1
crushed	-1.00	-1	0	0.4	10	0,0,0,-2,0,-1,-2,-1,-2,-2
fudgy	-1.00	-1	0	0.454545454545455	11	-2,0,-1,0,0,-2,-2,0,0,-2,-2
smoker	-1.00	-1	-1	0.818181818181818	11	-1,-1,-2,-1,-1,-1,-1,-1,-1,0,-1
unobserving	-1.00	-1	-1	0.8	10	-1,-1,0,-1,-1,-1,-1,-1,-1,-2
unbefitting	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,-1,-2,0,-1
thumbs down	-1.00	-1	-1	0.636363636363636	11	-1,-1,-2,-1,-1,-1,-1,0,-1,-2,0
shortcoming	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,0
cold sweat	-1.00	-1	-1	0.8	10	-1,-1,-1,-1,-1,-1,-1,-2,0,-1
disheartenment	-1.00	-1	0	0.363636363636364	11	0,-1,-1,0,-2,0,-2,0,-1,-2,-2
use up	-1.00	-1	-1	0.454545454545455	11	-2,-2,-1,-1,-1,-1,0,-1,-2,0,0
wobble	-1.00	-1	-1	1	11	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
demolitionist	-1.00	-1	-1	0.555555555555556	9	-1,-1,-1,0,0,-2,-1,-2,-1
bothering	-1.00	-1	-1	0.666666666666667	12	-1,-1,0,-2,-1,-1,-1,-1,-2,0,-1,-1
exclusivist	-1.00	-1	-1	0.4	10	0,-1,-2,-1,-1,-2,-1,0,-2,0
throw down	-1.00	-1	-1	0.4	10	0,-2,-1,0,-1,-1,0,-1,-2,-2
incapacity	-1.00	-1	-2	0.5	10	-2,-2,0,0,-2,-2,0,0,-2,0
misidentify	-1.00	-1	-1	0.8	10	-1,-1,-2,-1,-1,-1,-1,0,-1,-1
toad	-1.00	-1	-1	0.5	8	-1,0,-1,-2,-1,-1,-2,0
factious	-1.00	-1	-2	0.6	10	-2,1,-2,-2,1,-2,-2,-2,0,0
blurred	-1.00	-1	-1	0.8	10	-1,-1,-1,-1,-1,-1,-1,-2,-1,0
unbelieving	-1.00	-1	-1	0.636363636363636	11	-2,-1,-1,-1,-1,-1,-1,0,-1,0,-2
dogface	-1.00	-1	-1	0.555555555555556	9	-1,-1,-2,0,-1,-1,-1,-2,0
stubborn	-1.00	-1	-1	1	9	-1,-1,-1,-1,-1,-1,-1,-1,-1
throw off	-1.00	-1	-1	0.666666666666667	12	-1,-2,-1,-1,-1,-1,-1,0,-1,-1,0,-2
go ape	-1.00	-1	0	0.4	10	-2,0,0,-2,-1,-1,-2,0,0,-2
abductee	-1.00	-1	-1	0.5	8	-2,0,-1,-1,0,-1,-2,-1
irregularly	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-2,-1,-1,0,-1,-1
slip out	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,-2,0,-1,-1
irresolution	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-2
disheartened	-1.00	-1	-1	0.666666666666667	12	-1,-1,-2,0,-1,-1,0,-1,-1,-1,-1,-2
ravenousness	-1.00	-1	0	0.444444444444444	9	0,0,-1,0,-2,0,-2,-2,-2
shrinkage	-1.00	-1	-1	0.5	12	-1,-1,-1,0,-1,0,0,-2,-2,-2,-1,-1
shake up	-1.00	-1	-1	0.454545454545455	11	-1,-1,0,-2,0,0,-1,-1,-2,-1,-2
tyrannosaur	-1.00	-1	-2	0.5	10	0,0,-2,0,-2,-2,-2,-2,0,0
creakiness	-1.00	-1	-1	0.8	10	-1,-2,-1,-1,-1,-1,-1,-1,0,-1
backslapping	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-2,-1,-1,-1,0,-1,-1
backtrack	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
grimly	-1.00	-1	-1	0.833333333333333	12	-1,0,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1
clouded	-1.00	-1	-1	0.666666666666667	12	-1,-1,-1,0,-1,-1,0,-1,-1,-2,-2,-1
blurt out	-1.00	-1	0	0.363636363636364	11	0,-2,-1,0,0,-1,-2,0,-2,-2,-1
wildfire	-1.00	-1	-1	0.6	10	-1,-1,-2,-2,0,-1,-1,-1,-1,0
noisemaker	-1.00	-1	-1	0.8	10	-1,-1,-1,-1,-1,-1,-1,0,-2,-1
error message	-1.00	-1	-1	0.75	8	-1,-1,-2,-1,-1,-1,-1,0
wearisome	-1.00	-1	0	0.454545454545455	11	0,-2,0,0,0,0,-2,-2,-1,-2,-2
uncouthness	-1.00	-1	0	0.5	10	-2,0,0,0,0,-2,-2,-2,0,-2
dislike	-1.00	-1	-1	0.4	10	0,-2,0,-2,-1,0,-1,-2,-1,-1
hit on	-1.00	-1	-1	1	9	-1,-1,-1,-1,-1,-1,-1,-1,-1
sulkily	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cancellation	-1.00	-1	-1	0.454545454545455	11	0,-2,-1,0,-1,-2,-2,-1,0,-1,-1
nonattendance	-1.00	-1	-1	1	8	-1,-1,-1,-1,-1,-1,-1,-1
inclemency	-1.00	-1	-1	0.4	10	-2,0,0,-1,-1,-1,-2,-2,0,-1
overdo	-1.00	-1	-1	1	10	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
cloven	-1.00	-1	-2	0.5	12	-2,-2,0,-2,-2,-2,-2,0,0,0,0,0
philistine	-1.00	-1	-1	0.636363636363636	11	-1,-2,-1,-1,-1,-1,-1,-2,0,-1,0
elite	-1.00	-1	-1	1	2	-1,-1
unrealism	-1.00	-1	-1	0.454545454545455	11	-2,0,0,-1,0,-1,-2,-1,-1,-2,-1
uncherished	-1.00	-1	-1	0.454545454545455	11	0,-2,-1,-1,0,0,-1,-1,-2,-2,-1
crushing	-1.00	-1	-1	0.454545454545455	11	-1,-1,-2,0,0,0,-1,-2,-2,-1,-1
shut down	-1.00	-1	-1	0.8	10	-1,-1,-1,-1,-1,-1,-2,-1,0,-1
woo	-1.00	-1	-2	0.375	8	0,-2,0,-2,-1,-2,-1,0
dinginess	-1.00	-1	-1	0.4	10	0,-1,0,0,-1,-2,-1,-2,-1,-2
